municipality,year,url,alt_url
Windsor,2026,https://www.facebook.com/ExeterTV/videos/2026-town-election-results/2397236710739019/,https://www.auburnma.gov/DocumentCenter/View/20023/May-19-2026-Official-Election-Results
Winchendon,2026,https://www.townofwinchendon.com/222/Election-Results,https://www.thegardnernews.com/story/news/politics/government/2025/05/06/winchendon-ma-override-2025-annual-town-election-results-library-senior-center/83471906007/
Williamstown,2026,https://williamstownma.gov/annual-town-election-results/,https://williamstownma.gov/2025-annual-town-election-results/
Williamsburg,2026,https://www.burgy.org/town-clerk/pages/town-meeting-election-results,https://thereminder.com/local-news/unofficial-election-results-show-tight-victory-for-east-longmeadow-town-council/
Williamsburg,2024,https://www.burgy.org/town-clerk/pages/town-meeting-election-results,
Whately,2022,https://www.facebook.com/townofwhately/posts/election-results-are-up-on-our-website-please-visit-our-website-to-view-them-tha/415728480976244/,
Whately,2021,https://www.facebook.com/townofwhately/posts/election-results-are-up-on-our-website-please-visit-our-website-to-view-them-tha/415728480976244/,https://frcog.org/wp-content/uploads/2024/06/Whately-HPP_Final_APPROVED_2023.pdf
Westport,2021,https://www.heraldnews.com/story/news/politics/elections/local/2021/04/14/westport-election-results-selectmen-incumbents-defeat-challenger-boxler-brewer-moniz-beaulieu/7217793002/,https://www.facebook.com/ShrewsburyMassachusetts/posts/unofficial-annual-town-election-results-may-4-2021/2069577789850457/
Weston,2026,https://westonobserver.org/special-election-results/,
Westhampton,2024,https://westhamptonma.gov/wp-content/uploads/ELECTION-RESULTS-JUNE-2024.pdf,
Westhampton,2021,https://cummington-ma.gov/PDFs/TownReportFY2021.pdf,
West Brookfield,2022,https://www.brookfieldvt.org/wp/wp-content/uploads/2022/12/BTR-2021.pdf,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504
West Bridgewater,2023,https://scituatema.gov/DocumentCenter/View/864/2013-Annual-Town-Report,
West Bridgewater,2022,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,
West Bridgewater,2021,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,
Wendell,2022,https://www.facebook.com/townofbarnstable/posts/election-results-are-in-town-councilprecinct-1-ann-canedy-uncontested-392precinc/10151981943435071/,https://www.winchester.us/DocumentCenter/View/9155/2022-Fall-Town-Meeting-Motion-Book---REVISED
Wendell,2021,https://www.facebook.com/townofbarnstable/posts/election-results-are-in-town-councilprecinct-1-ann-canedy-uncontested-392precinc/10151981943435071/,https://www.townoflenox.com/DocumentCenter/View/371/Annual-Town-Report-2021
Washington,2021,https://mountwashington-ma.gov/departments/town-clerk/election-results/,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-results
Warren,2023,https://www.brooklinema.gov/DocumentCenter/View/41390/Official-Annual-Town-Election-Results-May-2-2023-PDF,https://www.monson-ma.gov/DocumentCenter/View/182/Annual-Town-Election-Results-June-16-2023-PDF
Warren,2022,https://www.wilbraham-ma.gov/933/May-2022-Town-Election-Results,https://lexingtonma.gov/DocumentCenter/View/1782/March-7-2022---Annual-Town-Election-PDF
Wareham,2022,https://www.facebook.com/TownofNorwoodMA/posts/06162026-unofficial-election-resultsunofficial-results-from-the-special-town-ele/1309190068070674/,https://wareham.ma.us/DocumentCenter/View/2678/Sewer-Construction-Projects-PDF
Ware,2026,https://www.eastbridgewaterma.gov/DocumentCenter/View/5107/Election-Results---May-16-2026,https://smcacre.gov/elections/june-2-2026-election-results
Walpole,2026,https://www.walpole-ma.gov/457/Election-Results,https://westwoodminute.town.news/g/westwood-ma/n/375142/unofficial-election-results-erin-sibley-elected-select-board
Wales,2024,https://www.townofwales.net/344/Local-Election-Results-2002-to-Present,
Uxbridge,2022,https://www.westonma.gov/DocumentCenter/View/40091/Final-TGSC-Report-with-Apps-PDF,https://www.facebook.com/RochesterTownHall/posts/annual-election-results-update-from-the-town-clerkthere-is-an-updated-vote-count/1448940457273997/
Uxbridge,2021,https://northbridgemass.org/DocumentCenter/View/334/2017-Town-Book,https://www.westonma.gov/DocumentCenter/View/40091/Final-TGSC-Report-with-Apps-PDF
Upton,2022,https://uptonma.gov/DocumentCenter/View/772/Official-Results-PDF,https://uptonma.gov/DocumentCenter/View/773/Proceedings-of-Annual-Town-Election-PDF
Tyringham,2022,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,
Tyngsborough,2023,https://www.dunstable-ma.gov/town-clerk/pages/election-results,https://www.facebook.com/townofdighton/posts/unofficial-annual-town-election-results/286311173691085/
Tyngsborough,2022,https://www.dunstable-ma.gov/town-clerk/pages/election-results,https://www.facebook.com/townofdighton/posts/unofficial-annual-town-election-results/286311173691085/
Townsend,2026,https://princetonma.gov/town-election-results-5-11-2026/,
Townsend,2023,https://www.facebook.com/townofdighton/posts/unofficial-annual-town-election-results/286311173691085/,
Topsfield,2024,https://thelocalnews.news/2024/11/05/election-results-2/,
Tolland,2026,https://thereminder.com/local-news/unofficial-election-results-show-tight-victory-for-east-longmeadow-town-council/,
Tolland,2021,https://ivmf.syracuse.edu/2021/12/03/vppce-alumni-election-results/,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504
Tisbury,2022,https://vineyardgazette.com/marthas-vineyard-voters-guide/election-results,https://tisburyma.gov/DocumentCenter/View/560
Sutton,2026,https://www.provincetown-ma.gov/DocumentCenter/View/20683,
Sutton,2021,https://www.southhadley.org/DocumentCenter/View/8610/Appropriations-Report-4?bidId=,
Sturbridge,2026,https://www.sturbridge.gov/town-clerk/pages/election-results,
Stoughton,2022,https://www.scribd.com/document/405775135/Stoughton-Unofficial-Town-Election-Results,
Stockbridge,2026,https://www.stockbridge-ma.gov/town-clerk/page/town-election-results,
Southbridge,2022,https://www.ci.southbridge.ma.us/DocumentCenter/View/3021,
Southampton,2023,https://www.southamptontownny.gov/DocumentCenter/View/33501/03-Town-Clerk---Adopted,
Southampton,2021,https://responsivegov.org/wp-content/uploads/2023/10/State-and-Local-Spending-on-the-Administration-of-Elections-Insights-From-a-Review-of-12-States-and-93-Localities.pdf,https://www.southhadley.org/DocumentCenter/View/8610/Appropriations-Report-4?bidId=
New Ashford,2025,https://cms5.revize.com/revize/lanesboroughma/2nd%20Revised%202022%20Lanesborough%20Town%20Report%20interior%20lo-rez%20proof.pdf,https://storage.googleapis.com/juniper-media-library/56/2024/01/2020%20Annual%20Town%20Report.pdf
New Ashford,2024,https://storage.googleapis.com/juniper-media-library/56/2024/01/2016%20Annual%20Town%20Report.pdf,https://cms5.revize.com/revize/lanesboroughma/2nd%20Revised%202022%20Lanesborough%20Town%20Report%20interior%20lo-rez%20proof.pdf
New Ashford,2022,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,https://cms5.revize.com/revize/lanesboroughma/2nd%20Revised%202022%20Lanesborough%20Town%20Report%20interior%20lo-rez%20proof.pdf
New Ashford,2021,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,https://storage.googleapis.com/juniper-media-library/56/2024/01/2020%20Annual%20Town%20Report.pdf
Mount Washington,2026,https://mountwashington-ma.gov/2026-annual-town-election-results/,https://mountwashington-ma.gov/departments/town-clerk/election-results/
Mount Washington,2022,https://mountwashington-ma.gov/departments/town-clerk/election-results/,https://mountwashington-ma.gov/annual-town-election-results/
Montgomery,2026,https://montgomeryma.gov/2025/05/annual-town-election-results-may-5-2025/,https://www.facebook.com/ExeterTV/videos/2026-town-election-results/2397236710739019/
Montgomery,2022,https://www.scribd.com/document/563370552/Lexington-election-results,https://www.facebook.com/grotonma/posts/official-election-results-from-the-may-20th-2025-town-election-are-out/1037033138522347/
Monroe,2026,https://www.middlesexcountynj.gov/government/departments/department-of-community-services/office-of-county-clerk/election-services/election-results,
Monroe,2024,https://www.middlesexcountynj.gov/government/departments/department-of-community-services/office-of-county-clerk/election-services/election-results,https://www.norcopa.gov/election-result
Monroe,2023,https://www.middlesexcountynj.gov/government/departments/department-of-community-services/office-of-county-clerk/election-services/election-results,https://fairhaven-ma.gov/wp-content/uploads/2025/04/4-3-23_annual_town_election_official_results_tally_sheet.pdf
Monroe,2022,https://www.middlesexcountynj.gov/government/departments/department-of-community-services/office-of-county-clerk/election-services/election-results,https://www.scribd.com/document/483067492/Wakefield-election-results
Monroe,2021,https://www.middlesexcountynj.gov/government/departments/department-of-community-services/office-of-county-clerk/election-services/election-results,https://www.norcopa.gov/election-result
Millville,2026,https://www.townofblackstone.org/DocumentCenter/View/2480/Unofficial-Results---Annual-Town-Election-2026,
Millville,2024,https://www.millvillema.org/home/files/2025-annual-town-report-0,
Millis,2026,https://westwoodminute.town.news/g/westwood-ma/n/375142/unofficial-election-results-erin-sibley-elected-select-board,
Millis,2024,https://www.hopedaletownnews.com/2024/05/28/492780/hopedale-town-election-results-hazard-retains-select-board-seat,https://www.ashlandmass.com/DocumentCenter/View/16405
Millis,2022,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,
Middlefield,2022,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,https://www.legis.iowa.gov/docs/publications/EL/1387003.pdf
Middlefield,2021,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,https://cummington-ma.gov/PDFs/TownReportFY2021.pdf
Merrimac,2024,https://townofmerrimac.com/wp-content/uploads/2023/05/FY22-Finance-Committee-Report.pdf,
Merrimac,2023,https://townofmerrimac.com/wp-content/uploads/2023/05/FY22-Finance-Committee-Report.pdf,
Merrimac,2022,https://townofmerrimac.com/event/election-results/,https://townofmerrimac.com/wp-content/uploads/2023/05/FY22-Finance-Committee-Report.pdf
Merrimac,2021,https://townofmerrimac.com/wp-content/uploads/2023/05/FY22-Finance-Committee-Report.pdf,
Mendon,2026,https://www.uptonma.gov/DocumentCenter/View/7996/May-2026-Newsletter,https://www.milforddailynews.com/story/news/politics/elections/local/2024/11/07/mendon-ma-voters-reject-senior-center-override-ballot-question-election-results/76052184007/
Medway,2026,https://medwayma.gov/news-and-notices/town-election-results/,
Mattapoisett,2026,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,
Mattapoisett,2022,https://www.mattapoisett.gov/DocumentCenter/View/386/Official-2023-Mattapoisett-Town-Election-Results-PDF,https://fairhaven-ma.gov/document/election-results/
Mattapoisett,2021,https://www.mattapoisett.gov/DocumentCenter/View/386/Official-2023-Mattapoisett-Town-Election-Results-PDF,
Mashpee,2024,https://www.capecod.gov/county-government/commissioners/regional-county-clerk/election-results/,https://www.facebook.com/TownofShirleyMA/posts/town-of-shirley-annual-town-election-results-from-may-5-2026/1292095009771734/
Ludlow,2022,https://www.facebook.com/TownofLudlow/posts/annual-town-election-results-march-25-2024/739474181635201/,
Lincoln,2026,https://www.lincolntown.org/501/Election-Result-History,https://www.facebook.com/AuburnMA/posts/annual-town-election-official-results-to-view-the-election-results-visit-please-/1290738909896199/
Lincoln,2021,https://www.lincolntown.org/501/Election-Result-History,https://www.millvillema.org/home/files/april-5-2021-election-results
Leyden,2022,https://www.townofleyden.com/n/11162/Town-Election-Results-of-June-27-2022,
Leyden,2021,https://townofleyden.com/files/2011-06_Leyden_Life.pdf,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504
Leverett,2026,https://shutesbury.org/sites/default/files/offices_committees/newsletter/2026_Spring.pdf,
Leverett,2023,https://leverett.ma.us/files/Code_of_the_Town_of_Leverett_2025.pdf,https://shutesbury.org/sites/default/files/offices_committees/newsletter/2026_Spring.pdf
Leverett,2022,https://leverett.ma.us/files/Code_of_the_Town_of_Leverett_2025.pdf,https://www.dartmouthma.gov/DocumentCenter/View/338/2022-April-5-Annual-Town-Election-Official-Results-PDF
Lee,2023,https://www.natickma.gov/DocumentCenter/View/15126/Election-Results-3-28-23,https://theberkshireedge.com/lee-election-results-confirm-uncontested-races-add-write-ins-to-school-committee-housing-authority/
Ipswich,2024,https://thelocalnews.news/2024/11/05/election-results-2/,
Hubbardston,2024,https://www.hubbardstonma.gov/DocumentCenter/View/348,
Hopkinton,2026,https://www.hcam.tv/tune-in-for-2026-hopkinton-annual-town-election-results-at-8pm-monday-may-18th/,https://townofblandford.gov/2026/06/13/2026-annual-town-election-results/
Hopedale,2024,https://www.hopedaletownnews.com/2024/05/28/492780/hopedale-town-election-results-hazard-retains-select-board-seat,https://mendonma.gov/DocumentCenter/View/1551/2026-Annual-Town-Meeting--TA-Warrant-Report_updated-050626
Hopedale,2021,https://mendonma.gov/DocumentCenter/View/1551/2026-Annual-Town-Meeting--TA-Warrant-Report_updated-050626,
Holland,2026,https://www.plymouth-ma.gov/DocumentCenter/View/10759/May-16-2026---Official-Local-Election-Results-PDF,
Holland,2024,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/news/official_town_election_results_6-11-2024.pdf,https://www.facebook.com/TownofLudlow/posts/annual-town-election-results-march-25-2024/739474181635201/
Holbrook,2022,https://holbrookma.gov/DocumentCenter/View/1036,https://www.westonma.gov/DocumentCenter/View/40091/Final-TGSC-Report-with-Apps-PDF
Hinsdale,2025,https://www.facebook.com/randolph.massachusetts/posts/town-election-results-click-here-aid673/1286540850167321/,https://www.berkshireeagle.com/news/central_berkshires/dalton-town-election-results-2026/article_1d175fef-e57b-43ae-a20d-5f9b4d9eb63a.html
Hinsdale,2022,https://www.facebook.com/townofdighton/posts/certified-annual-town-election-results/1344662507855941/,
Heath,2026,https://www.facebook.com/HudsonCTV/posts/official-2026-town-and-school-election-results/1549581000063879/,
Heath,2024,https://www.southboroughma.gov/DocumentCenter/View/3387/20240514-ATE-Results--Official,https://www.facebook.com/HudsonCTV/posts/official-2026-town-and-school-election-results/1549581000063879/
Heath,2023,https://www.facebook.com/brewstermass/posts/unofficial-election-results-from-annual-town-election-may-19-2026/1442476057917941/,https://www.facebook.com/HudsonCTV/posts/official-2026-town-and-school-election-results/1549581000063879/
Heath,2022,https://www.facebook.com/brewstermass/posts/unofficial-election-results-from-annual-town-election-may-19-2026/1442476057917941/,https://www.northfieldma.gov/DocumentCenter/View/409/2022-Annual-Town-Election-Warrant-PDF
Heath,2021,https://www.plymouth-ma.gov/DocumentCenter/View/2858/May-15-2021---Local-Election-Results-PDF,
Hawley,2026,https://recorder.com/2026/05/05/hawley-town-election-results/,https://www.facebook.com/MiltonVermont/posts/miltons-official-election-results-for-the-2026-annual-townschool-meeting-electio/1223931459914896/
Hawley,2022,https://townofhawley.com/wp-content/uploads/2023/09/2020-Hawley-Town-Report.pdf,https://townofhawley.com/wp-content/uploads/2023/09/2018-Hawley-Annual-Town-Report.pdf
Hatfield,2022,https://www.wwlp.com/video/longmeadow-town-election-results-are-in/7762448/,
Harwich,2026,https://www.capecodtimes.com/story/news/2025/05/21/harwich-ma-election-results-select-board-monomoy-middle-school-holtec-power-plant/83728420007/,https://www.brewster-ma.gov/home/news/annual-town-election-results
Harwich,2021,https://www.harwich-ma.gov/election-results,https://www.capecod.gov/county-government/commissioners/regional-county-clerk/election-results/
Hanson,2026,https://www.hanson-ma.gov/town-clerk/pages/election-results,https://www.hanson-ma.gov/home/news/official-election-results-annual-town-election-5-16-2026
Hancock,2026,https://www.milfordma.gov/DocumentCenter/View/3047/Official-Results-2026-Annual-Town-Election,
Hancock,2024,https://www.facebook.com/TownofSharonMA/posts/annual-town-election-results-announced/1271830965120365/,https://vineyardgazette.com/marthas-vineyard-voters-guide/election-results
Hancock,2023,https://www.facebook.com/TownofSharonMA/posts/annual-town-election-results-announced/1271830965120365/,
Sherborn,2024,https://www.sherbornma.org/DocumentCenter/View/2483/OFFICIAL-RESULTS-May-14-2024-ATE-Website,https://patch.com/massachusetts/medfield/medfield-annual-town-election-results-3-25-24
Sherborn,2022,https://www.sherbornma.org/DocumentCenter/View/4118/20260407-Advisory-Report---Final,https://www.metrowestdailynews.com/story/news/2022/03/30/natick-ma-2022-election-results-select-board-school-committee-and-more/7191665001/
Shelburne,2026,https://www.facebook.com/TownofShirleyMA/posts/town-of-shirley-annual-town-election-results-from-may-5-2026/1292095009771734/,
Shelburne,2022,https://www.shelburne.ca/town-hall/council/2022-election-results/,https://townofshelburnema.gov/files/2022-10_Shelburne_MA_Newsletter.pdf
Shelburne,2021,https://www.shelburne.ca/town-hall/council/2022-election-results/,https://www.facebook.com/morristownvermont/posts/unofficial-election-results-from-todays-special-town-meeting/270131495149121/
Sheffield,2023,https://andrea-scott-d5fn.squarespace.com/s/SheffTimesND24_ToPrint_EDDM_ForWebsite.pdf,
Sheffield,2022,https://www.townofalford.org/home/town-clerk/pages/town-alford-state-election-results-1182022,
Sheffield,2021,https://www.brooklinema.gov/DocumentCenter/View/4905/2004-05-04-AnnualTownElection-PDF,https://www.townoflenox.com/DocumentCenter/View/371/Annual-Town-Report-2021
Savoy,2022,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,https://cms5.revize.com/revize/lanesboroughma/2nd%20Revised%202022%20Lanesborough%20Town%20Report%20interior%20lo-rez%20proof.pdf
Savoy,2021,https://www.arlingtonma.gov/home/showdocument?id=64842&t=638168938207815504,https://storage.googleapis.com/juniper-media-library/56/2024/01/2021%20Annual%20Town%20Report.pdf
Sandisfield,2026,https://www.sandisfieldma.gov/home/news/election-results-0,https://www.facebook.com/TownofShirleyMA/posts/town-of-shirley-annual-town-election-results-from-may-5-2026/1292095009771734/
Sandisfield,2022,https://www.sandisfieldma.gov/home/news/sandisfield-annual-town-election-results-may-16-2022,https://www.facebook.com/TownofShirleyMA/posts/town-of-shirley-annual-town-election-results-from-may-5-2026/1292095009771734/
Rutland,2022,https://www.rutlandma.gov/789/Election-Results,https://www.facebook.com/townofdighton/posts/unofficial-annual-town-election-results/286311173691085/
